怪物名称,MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero
古代的金牛座,Ancient_WoomaTaurus,WoomaTaurus,11,0,105,0,1500,800,14,0,30000,TRUE,TRUE,FALSE,FALSE,AncientCaves\WoomaTemple\Ancient_WoomaTaurus,35,35,35,35,50,100,0,0,0,0,30,20,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶的通斯20,EvilTongs20,EvilTongs,0,0,50,0,2100,1200,8,0,2900,TRUE,TRUE,TRUE,FALSE,Castle-Gi\BDD\EvilTongs20,12,15,12,15,20,30,0,0,0,0,17,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶的通斯21,EvilTongs21,EvilTongs,0,0,50,0,900,1300,8,0,2900,TRUE,TRUE,TRUE,FALSE,Castle-Gi\BDD\EvilTongs21,15,15,25,30,20,34,0,0,0,0,15,15,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶的蛇20,EvilSnake20,EvilSnake,0,0,50,0,2100,1800,8,0,2900,TRUE,TRUE,TRUE,FALSE,Castle-Gi\BDD\EvilSnake20,12,15,12,15,20,30,0,0,0,0,17,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶的蛇21,EvilSnake21,EvilSnake,0,0,50,0,2500,1800,8,0,2900,TRUE,TRUE,TRUE,FALSE,Castle-Gi\BDD\EvilSnake21,15,15,25,30,20,34,0,0,0,0,15,15,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食尸鬼20,Ghoul20,Ghoul,0,0,50,0,2100,1800,8,0,2900,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\Ghoul20,12,15,12,15,20,30,0,0,0,0,17,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食尸鬼21,Ghoul21,Ghoul,0,0,50,0,2100,1800,8,0,2900,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\Ghoul21,12,15,12,15,20,30,0,0,0,0,17,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZumaArcher20,ZumaArcher20,ZumaArcher,8,0,47,0,2000,1800,8,0,3100,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\ZumaArcher20,20,20,13,13,25,30,0,0,0,0,19,19,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
祖玛弓箭手21,ZumaArcher21,ZumaArcher,8,0,47,0,1300,1800,8,0,3100,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\ZumaArcher21,0,0,0,0,25,50,0,0,0,0,19,19,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
祖玛神像20,ZumaStatue20,ZumaStatue,15,0,45,0,2500,1800,8,0,3400,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\ZumaStatue20,10,10,12,12,30,40,0,0,0,0,19,19,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
祖玛神像21,ZumaStatue21,ZumaStatue,15,0,45,0,2500,1800,8,0,3400,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\ZumaStatue21,10,10,12,12,30,60,0,0,0,0,19,19,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
祖马守护者20,ZumaGuardian20,ZumaGuardian,15,0,47,0,1500,1800,8,0,3600,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\ZumaGuardian20,15,15,15,15,10,50,0,0,0,0,16,22,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZumaGuardian21,ZumaGuardian21,ZumaGuardian,15,0,47,0,1500,1800,8,0,3600,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\ZumaGuardian21,15,15,15,15,10,70,0,0,0,0,16,22,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白波尔20,WhiteBoar20,WhiteBoar,0,0,50,0,2100,1200,8,0,3100,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\WhiteBoar20,12,15,12,15,20,30,0,0,0,0,17,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白波尔21,WhiteBoar21,WhiteBoar,0,0,50,0,1800,1200,8,0,3100,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\WhiteBoar21,15,20,12,15,25,50,0,0,0,0,20,20,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巫马守护者5,WoomaGuardian5,WoomaGuardian,0,0,50,0,2100,1200,8,0,3000,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\WoomaGuardian5,12,15,12,15,20,30,0,0,0,0,17,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
守护者6,WoomaGuardian6,WoomaGuardian,0,0,50,0,1800,1200,8,0,3000,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\WoomaGuardian6,10,22,14,17,25,55,0,0,0,0,20,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蝎子王,KingScorpion,KingScorpion,19,0,70,10,1000,630,14,0,12000,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\KingScorpion,30,30,30,30,30,65,30,65,0,0,25,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
猪王,KingHog,KingHog,0,0,60,10,1000,1000,14,0,18000,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\KingHog,30,30,30,30,30,75,0,0,0,0,25,25,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
化身WT,IncarnatedWT,WoomaTaurus,11,0,60,10,1500,800,14,0,12000,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\IncarnatedWT,30,30,30,30,35,75,0,0,0,0,25,35,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
化身ZT,IncarnatedZT,ZumaTaurus,22,0,60,10,1000,630,14,0,18000,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\IncarnatedZT,20,20,30,30,30,75,0,0,0,0,20,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑暗恶魔,DarkDevil,DarkDevil,20,0,70,10,1000,630,14,0,30000,TRUE,TRUE,FALSE,FALSE,Castle-Gi\BDD\DarkDevil,35,35,35,35,50,100,0,0,0,0,28,35,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
血祭司,BloodPriest,DigOutZombie,24,0,34,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\BloodPriest,10,10,5,5,15,25,0,0,0,0,15,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
血祭司0,BloodPriest0,DigOutZombie,24,0,34,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\BloodPriest0,10,10,5,5,15,25,0,0,0,0,15,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诅咒的萨满,CursedShaman,ShamanZombie,26,0,31,0,2500,1800,7,0,320,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\CursedShaman,5,5,3,3,17,21,0,0,0,0,13,13,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诅咒萨满0,CursedShaman0,ShamanZombie,26,0,31,0,2500,1800,7,0,320,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\CursedShaman0,5,5,3,3,17,21,0,0,0,0,13,13,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诅咒的祭司,CursedPriest,DigOutZombie,24,0,30,0,2500,1800,7,0,430,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\CursedPriest,7,7,3,3,5,8,0,0,0,0,17,20,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诅咒祭司0,CursedPriest0,DigOutZombie,24,0,30,0,2500,1800,7,0,430,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\CursedPriest0,7,7,3,3,5,8,0,0,0,0,17,20,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诅咒的僵尸,CursedZombie,ClZombie,0,0,30,0,3000,1500,7,0,400,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\CursedZombie,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
被诅咒的僵尸0,CursedZombie0,ClZombie,0,0,30,0,3000,1500,7,0,400,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\CursedZombie0,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
饥饿的僵尸,HungryZombie,NdZombie,0,0,30,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\HungryZombie,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
饥饿的僵尸0,HungryZombie0,NdZombie,0,0,30,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\HungryZombie0,7,7,3,3,11,22,0,0,0,0,12,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石头人,ShiZombie,ClZombie,0,0,30,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\ShiZombie,7,7,3,3,11,22,0,0,0,0,12,15,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石头僵尸0,ShiZombie0,ClZombie,0,0,30,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\ShiZombie0,7,7,3,3,11,22,0,0,0,0,12,15,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毒性僵尸,ToxicZombie,NdZombie,0,0,34,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\ToxicZombie,10,10,3,3,13,25,0,0,0,0,14,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有毒的僵尸0,ToxicZombie0,NdZombie,0,0,34,0,2500,1800,7,0,300,TRUE,TRUE,TRUE,FALSE,TaoVillage\MineralMines\ToxicZombie0,10,10,3,3,13,25,0,0,0,0,14,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大食尸鬼,GreatGhoul,Ghoul,0,0,40,0,2000,1200,7,0,800,TRUE,TRUE,FALSE,FALSE,TaoVillage\MineralMines\GreatGhoul,3,3,5,5,18,36,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
炸弹蜘蛛,BombSpider,BombSpider,40,0,52,0,0,800,7,0,7,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\BombSpider,0,0,0,0,20,40,0,0,0,0,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
根部蜘蛛,RootSpider,RootSpider,39,0,53,0,2500,0,7,0,540,FALSE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\RootSpider,0,0,10,10,10,35,0,0,0,0,1,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蜘蛛蝙蝠,SpiderBat,SpiderBat,7,0,52,0,2000,500,7,0,540,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\SpiderBat,1,3,2,9,10,35,0,0,0,0,15,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毒液蜘蛛,VenomSpider,VenomSpider,4,0,40,0,1800,1200,7,0,520,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\VenomSpider,4,6,4,9,10,32,0,0,0,0,17,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毒液蜘蛛0,VenomSpider0,VenomSpider,4,0,50,0,1800,1200,7,0,520,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\VenomSpider0,4,6,4,9,12,34,0,0,0,0,17,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毒液蜘蛛3,VenomSpider3,VenomSpider,4,0,60,0,1800,1200,7,0,520,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\VenomSpider3,9,9,14,14,20,35,0,0,0,0,17,16,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑蜘蛛,GangSpider,GangSpider,0,0,45,0,1500,1100,14,0,570,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\GangSpider,2,7,5,10,12,32,0,0,0,0,16,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑帮蜘蛛0,GangSpider0,GangSpider,0,0,45,0,1500,1100,14,0,570,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\GangSpider0,2,7,5,10,12,34,0,0,0,0,16,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑蜘蛛3,GangSpider3,GangSpider,0,0,45,0,1500,1100,14,0,570,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\GangSpider3,2,7,5,10,12,35,0,0,0,0,16,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大蜘蛛,GreatSpider,GreatSpider,0,0,45,0,1500,1100,14,0,600,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\GreatSpider,2,7,5,10,12,32,0,0,0,0,16,15,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大蜘蛛0,GreatSpider0,GreatSpider,0,0,45,0,1500,1100,14,0,600,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\GreatSpider0,2,7,5,10,12,32,0,0,0,0,16,15,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大蜘蛛3,GreatSpider3,GreatSpider,0,0,45,0,1500,1100,14,0,600,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\GreatSpider3,2,7,5,10,12,36,0,0,0,0,16,15,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诱蛛,LureSpider,LureSpider,4,0,64,0,1800,800,7,0,640,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\LureSpider,8,8,11,13,15,40,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诱蛛0,LureSpider0,LureSpider,4,0,64,0,1800,800,7,0,640,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\LureSpider0,8,8,11,13,15,40,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
诱蛛3,LureSpider3,LureSpider,4,0,64,0,1800,800,7,0,640,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\LureSpider3,8,8,11,13,15,44,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大猩猩,BigApe,BigApe,0,0,52,0,2000,1000,14,0,960,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\BigApe,4,7,5,12,15,35,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大猩猩0,BigApe0,BigApe,0,0,52,0,2000,1000,14,0,960,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\BigApe0,4,7,5,12,15,35,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大猩猩3,BigApe3,BigApe,0,0,52,0,2000,1000,14,0,960,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\BigApe3,4,7,5,12,15,40,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶猿,EvilApe,EvilApe,0,0,56,0,1500,800,14,0,1800,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\EvilApe,4,12,12,16,25,65,0,0,0,0,17,22,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EvilApe0,EvilApe0,EvilApe,0,0,56,0,1500,800,14,0,1800,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\EvilApe0,4,12,12,16,25,65,0,0,0,0,17,22,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
灰色邪恶之猿,GreyEvilApe,GrayEvilApe,0,0,55,0,1500,500,14,0,900,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\GreyEvilApe,15,15,0,0,25,65,0,0,0,0,25,12,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红色恶人猿,RedEvilApe,RedEvilApe,0,0,55,0,1500,500,14,0,900,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\RedEvilApe,0,0,25,25,25,65,0,0,0,0,12,25,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
水晶蜘蛛,CrystalSpider,CrystalSpider,37,0,52,5,1000,800,14,0,5000,TRUE,TRUE,FALSE,TRUE,TaoVillage\TreePath\RedValley\CrystalSpider,15,15,20,20,20,90,20,50,0,0,15,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红月恶魔（RedMoonEvil,RedMoonEvil,RedMoonEvil,13,0,60,5,2000,0,14,0,6000,FALSE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\RedMoonEvil,20,20,20,20,25,90,0,0,0,0,23,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红月恶人1,RedMoonEvil1,RedMoonEvil,13,0,60,0,2000,0,14,0,6000,FALSE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\RedMoonEvil1,20,20,20,20,25,90,0,0,0,0,25,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶猿索博,EvilApeSobo,EvilApe,0,0,52,0,2000,1000,7,0,960,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\EvilApeSobo,4,7,5,12,15,35,0,0,0,0,17,15,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶巨猿,EvilBigApe,EvilApe,0,0,56,0,1500,800,7,0,1800,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\RedValley\EvilBigApe,12,12,16,16,20,35,0,0,0,0,17,15,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡水河谷蝙蝠,ValeBat,ValeBat,0,0,50,0,1300,630,7,0,7300,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\ValeBat,20,20,30,30,36,68,36,68,0,0,20,16,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
